index,shipment_id,device_id,device_time,latitude,longitude,address,distance_from_origin,id,end_lag,time_interval,distance,speed
6281,sensitech-AD100101,JNJSHPJOM-HZ1043,2020-08-11 12:20:54,38.006313324,-85.705078125,"972 Conestoga Pkwy, Shepherdsville, KY 40165, USA",312.7916998850502,1,0,225.0,85.644370824214,1.370309933187424
6282,sensitech-AD100101,JNJSHPJOM-HZ1043,2020-08-11 13:21:47,38.0057792664,-85.7070007324,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",312.95731005509566,2,0,3653.0,178.66748781595626,0.1760752685840248
6283,sensitech-AD100101,JNJSHPJOM-HZ1043,2020-08-11 13:27:54,38.0055503845,-85.7075424194,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",313.0097463772852,3,0,367.0,53.87063274207682,0.5284312748541595
6284,sensitech-AD100101,JNJSHPJOM-HZ1043,2020-08-11 13:33:35,38.0056304932,-85.707359314,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",312.99181959680726,4,0,341.0,18.355804824191218,0.19378562277738529
6285,sensitech-AD100101,JNJSHPJOM-HZ1043,2020-08-11 13:52:58,38.0057029724,-85.70715332030001,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",312.97295119215755,5,0,1163.0,19.772225052694818,0.06120379208056866
6286,sensitech-AD100101,JNJSHPJOM-HZ1043,2020-08-11 14:32:48,38.0056228638,-85.7069854736,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",312.9678250224111,6,0,2390.0,17.19885065712615,0.025906218563035207
6287,sensitech-AD100101,JNJSHPJOM-HZ1043,2020-08-11 15:33:23,38.0056533813,-85.70728302,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",312.98512258823365,7,0,3635.0,26.29801986863971,0.026044806472380454
6288,sensitech-AD100101,JNJSHPJOM-HZ1043,2020-08-11 15:41:46,38.0058555603,-85.7070465088,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",312.95469907896404,8,0,503.0,30.58434712783878,0.218893935706202
6289,sensitech-AD100101,JNJSHPJOM-HZ1043,2020-08-11 15:56:32,38.00573349,-85.7066650391,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",312.9386309097436,9,0,886.0,36.08522360735714,0.14662167605698162
6290,sensitech-AD100101,JNJSHPJOM-HZ1043,2020-08-11 16:11:00,38.00573349,-85.7081375122,"586 N Buckman St, Shepherdsville, KY 40165, USA",313.0353586756031,10,0,868.0,129.05262487042532,0.5352413013059115
